tweet,tweet_analytics,date,query,username,display_name,tweet_id
Space resources could solve scarcity and provide unlimited energy for Earth,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-10 14:30:00-06:00,space_debate,space_resources,Space Resources,2365
International cooperation in space benefits all humanity peacefully,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-07-10 15:15:00-06:00,space_debate,space_cooperation,Space Peace,2366
Mars colonization is humanity's backup plan against existential risks,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-10 16:45:00-06:00,space_debate,mars_backup,Mars Backup,2367
Focus on making Earth sustainable instead of escaping to other planets,"{""replies"": 356, ""retweets"": 667, ""quotes"": 73, ""likes"": 4234, ""views"": 23900}",2024-07-10 17:20:00-06:00,space_debate,sustainable_earth,Fix Earth,2368
Space technology has produced countless innovations that benefit life on Earth,"{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-07-10 18:00:00-06:00,space_debate,space_innovation,Space Innovation,2369
Scientific research should be publicly funded to serve humanity's common good,"{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-07-10 19:30:00-06:00,space_debate,public_science,Public Science,2370
America is the greatest country in the world and we must preserve our founding values!,"{""replies"": 1245, ""retweets"": 2489, ""quotes"": 289, ""likes"": 16789, ""views"": 92300}",2024-07-15 08:30:00-06:00,patriotism_debate,america_greatest,America Greatest,2371
American exceptionalism blinds us to our flaws and prevents necessary reforms!,"{""replies"": 1156, ""retweets"": 2312, ""quotes"": 267, ""likes"": 15234, ""views"": 84600}",2024-07-15 10:00:00-06:00,patriotism_debate,american_criticism,America Flawed,2372
Patriotism means loving your country enough to work for its improvement,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-15 11:30:00-06:00,patriotism_debate,patriotic_reform,Patriotic Reform,2373
Critical race theory is anti-American propaganda that teaches children to hate their country,"{""replies"": 834, ""retweets"": 1667, ""quotes"": 189, ""likes"": 10567, ""views"": 58400}",2024-07-15 12:15:00-06:00,patriotism_debate,anti_crt_patriot,Defend America,2374
Teaching honest history including slavery and genocide is truly patriotic,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-07-15 13:45:00-06:00,patriotism_debate,honest_history,Honest Patriotism,2375
Flag burning should be illegal - it disrespects those who died for our freedom,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-07-15 14:20:00-06:00,patriotism_debate,protect_flag,Protect Flag,2376
Free speech includes unpopular expression - that's what makes America free,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-07-15 15:00:00-06:00,patriotism_debate,free_expression,Free Expression,2377
American values of freedom and democracy should be exported worldwide,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-15 16:30:00-06:00,patriotism_debate,export_democracy,Export Democracy,2378
"America should lead by example, not force our values on other countries","{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-15 17:15:00-06:00,patriotism_debate,lead_example,Lead by Example,2379
True patriotism requires both pride in achievements and acknowledgment of failures,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-07-15 18:45:00-06:00,patriotism_debate,balanced_patriotism,Balanced Patriotism,2380
Professional athletes should stand for the national anthem - period!,"{""replies"": 1034, ""retweets"": 2067, ""quotes"": 245, ""likes"": 13456, ""views"": 74800}",2024-07-20 09:15:00-06:00,protest_debate,stand_anthem,Stand for Anthem,2381
Peaceful protest is the highest form of patriotism in a democracy!,"{""replies"": 967, ""retweets"": 1934, ""quotes"": 223, ""likes"": 12345, ""views"": 68700}",2024-07-20 10:45:00-06:00,protest_debate,peaceful_protest,Peaceful Protest,2382
There's a time and place for everything - keep politics out of sports,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-20 11:20:00-06:00,protest_debate,no_politics_sports,No Politics Sports,2383
Athletes have platforms and should use them to speak out against injustice,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-07-20 12:00:00-06:00,protest_debate,athlete_voice,Athletes Speak Out,2384
Burning and looting during protests discredits legitimate grievances,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-07-20 13:30:00-06:00,protest_debate,condemn_violence,Condemn Violence,2385
Property damage is wrong but doesn't invalidate the message behind protests,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-07-20 14:15:00-06:00,protest_debate,separate_message,Separate Message,2386
Civil disobedience has a proud history in America from the Boston Tea Party onward,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-20 15:45:00-06:00,protest_debate,civil_disobedience,Civil Disobedience,2387
Breaking the law undermines the rule of law regardless of the cause,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-20 16:20:00-06:00,protest_debate,rule_of_law,Rule of Law,2388
First Amendment protections apply equally to all political viewpoints,"{""replies"": 167, ""retweets"": 323, ""quotes"": 37, ""likes"": 2123, ""views"": 12400}",2024-07-20 17:00:00-06:00,protest_debate,first_amendment,First Amendment,2389
Effective protest requires both passion and strategic thinking about goals,"{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-07-20 18:30:00-06:00,protest_debate,strategic_protest,Strategic Protest,2390
Globalization has destroyed American manufacturing and made us dependent on China!,"{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-07-25 08:45:00-06:00,globalization_debate,america_first_global,America First Global,2391
Global trade has lifted billions out of poverty and made products more affordable!,"{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-07-25 10:15:00-06:00,globalization_debate,global_prosperity,Global Prosperity,2392
"Globalization should be managed to benefit workers, not just corporations","{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-07-25 11:00:00-06:00,globalization_debate,worker_globalization,Worker Benefits,2393
Supply chain resilience requires domestic production capability for critical goods,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-07-25 12:30:00-06:00,globalization_debate,supply_chains,Supply Chains,2394
Comparative advantage and specialization make everyone better off through trade,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-07-25 13:15:00-06:00,globalization_debate,comparative_advantage,Comparative Advantage,2395
Multinational corporations exploit workers and avoid taxes through global arbitrage,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-07-25 14:45:00-06:00,globalization_debate,corporate_exploitation,Corporate Exploitation,2396
Global competition drives innovation and efficiency that benefits consumers,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-07-25 15:20:00-06:00,globalization_debate,global_competition,Global Competition,2397
International cooperation is essential to address global challenges like pandemics,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-07-25 16:00:00-06:00,globalization_debate,global_cooperation,Global Cooperation,2398
Economic nationalism protects American workers from unfair foreign competition,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-07-25 17:30:00-06:00,globalization_debate,economic_nationalism,Economic Nationalism,2399
Globalization requires global governance to ensure fairness and sustainability,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-07-25 18:15:00-06:00,globalization_debate,global_governance,Global Governance,2400
Social media algorithms are radicalizing Americans and destroying our democracy!,"{""replies"": 1234, ""retweets"": 2467, ""quotes"": 289, ""likes"": 15678, ""views"": 87200}",2024-08-01 09:00:00-06:00,tech_society_debate,algorithm_critic,Algorithm Danger,2401
Technology platforms connect people and democratize access to information worldwide!,"{""replies"": 1123, ""retweets"": 2245, ""quotes"": 267, ""likes"": 14567, ""views"": 81400}",2024-08-01 10:30:00-06:00,tech_society_debate,tech_optimist,Tech Liberation,2402
Digital addiction is rewiring our brains and harming mental health,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-01 11:15:00-06:00,tech_society_debate,digital_wellness,Digital Wellness,2403
Technology tools enhance human capabilities when used mindfully,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-01 12:45:00-06:00,tech_society_debate,mindful_tech,Mindful Tech,2404
Surveillance capitalism exploits personal data for corporate profit,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-01 13:20:00-06:00,tech_society_debate,surveillance_capitalism,Surveillance Capitalism,2405
Data collection enables personalized services that improve user experience,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-01 14:00:00-06:00,tech_society_debate,personalization_benefits,Personalization Benefits,2406
Smartphone usage is creating a generation incapable of deep thinking,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-01 15:30:00-06:00,tech_society_debate,shallow_thinking,Shallow Thinking,2407
Mobile technology provides unprecedented access to knowledge and learning,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-01 16:15:00-06:00,tech_society_debate,mobile_learning,Mobile Learning,2408
Virtual reality will replace real human connection and experience,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-08-01 17:45:00-06:00,tech_society_debate,vr_isolation,VR Isolation,2409
Immersive technologies can enhance education and human understanding,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-01 18:20:00-06:00,tech_society_debate,immersive_education,Immersive Education,2410
Gig economy workers deserve full employee benefits and protections!,"{""replies"": 967, ""retweets"": 1934, ""quotes"": 223, ""likes"": 12345, ""views"": 68700}",2024-08-05 08:30:00-06:00,labor_debate,gig_protection,Protect Gig Workers,2411
Independent contractors value flexibility over traditional employment benefits!,"{""replies"": 834, ""retweets"": 1667, ""quotes"": 189, ""likes"": 10567, ""views"": 58400}",2024-08-05 10:00:00-06:00,labor_debate,contractor_freedom,Contractor Freedom,2412
Labor laws need updating for the modern economy while protecting workers,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-05 11:30:00-06:00,labor_debate,modern_labor_law,Modern Labor Laws,2413
Automation will eliminate jobs faster than the economy can create new ones,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-05 12:15:00-06:00,labor_debate,automation_unemployment,Automation Jobs,2414
Technology creates new industries and job categories even as it eliminates others,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-05 13:45:00-06:00,labor_debate,technology_jobs,Technology Creates Jobs,2415
Universal Basic Income is necessary as automation displaces human workers,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-05 14:20:00-06:00,labor_debate,automation_ubi,Automation UBI,2416
Job retraining programs can help workers transition to new careers,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-05 15:00:00-06:00,labor_debate,job_retraining,Job Retraining,2417
Right to work laws protect individual freedom from forced union membership,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-05 16:30:00-06:00,labor_debate,right_to_work,Right to Work,2418
Collective bargaining gives workers power to negotiate fair wages and conditions,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-05 17:15:00-06:00,labor_debate,collective_bargaining,Collective Bargaining,2419
The future of work requires balancing flexibility with security for all workers,"{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-08-05 18:45:00-06:00,labor_debate,work_balance,Balance Work,2420
"Gender is a social construct - trans women are women, period!","{""replies"": 1345, ""retweets"": 2689, ""quotes"": 312, ""likes"": 17890, ""views"": 98600}",2024-08-10 09:15:00-06:00,gender_debate,trans_rights,Trans Women Are Women,2421
Biological sex is real and matters for women's sports and spaces!,"{""replies"": 1234, ""retweets"": 2467, ""quotes"": 289, ""likes"": 16234, ""views"": 89700}",2024-08-10 10:45:00-06:00,gender_debate,biological_reality,Biological Reality,2422
Gender identity should be respected while addressing practical concerns,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-10 11:20:00-06:00,gender_debate,respectful_dialogue,Respectful Dialogue,2423
Children cannot consent to permanent medical procedures about gender,"{""replies"": 889, ""retweets"": 1778, ""quotes"": 201, ""likes"": 11567, ""views"": 63800}",2024-08-10 12:00:00-06:00,gender_debate,protect_children,Protect Children,2424
Gender-affirming care saves trans youth lives and should be available,"{""replies"": 823, ""retweets"": 1645, ""quotes"": 189, ""likes"": 10890, ""views"": 60100}",2024-08-10 13:30:00-06:00,gender_debate,affirming_care,Affirming Care,2425
Pronoun usage is basic respect for human dignity and identity,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-10 14:15:00-06:00,gender_debate,pronoun_respect,Pronoun Respect,2426
Compelled speech about pronouns violates free speech and religious freedom,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-10 15:45:00-06:00,gender_debate,compelled_speech,Compelled Speech,2427
LGBTQ+ inclusive education helps all students feel safe and accepted,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-10 16:20:00-06:00,gender_debate,inclusive_education,Inclusive Education,2428
Parents should control what values are taught to their children,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-10 17:00:00-06:00,gender_debate,parental_control,Parental Control,2429
Human dignity requires treating all people with respect regardless of identity,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-10 18:30:00-06:00,gender_debate,human_dignity,Human Dignity,2430
Factory farming is animal cruelty and environmental destruction on a massive scale!,"{""replies"": 856, ""retweets"": 1712, ""quotes"": 198, ""likes"": 11234, ""views"": 62300}",2024-08-15 08:45:00-06:00,agriculture_debate,factory_farming_critic,End Factory Farming,2431
Modern agriculture feeds the world efficiently and affordably!,"{""replies"": 734, ""retweets"": 1467, ""quotes"": 171, ""likes"": 9890, ""views"": 54600}",2024-08-15 10:15:00-06:00,agriculture_debate,agriculture_defender,Modern Agriculture,2432
Sustainable farming practices can meet food needs without environmental damage,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-15 11:00:00-06:00,agriculture_debate,sustainable_farming,Sustainable Farming,2433
Organic food is a luxury for the wealthy while GMOs help feed the poor,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-15 12:30:00-06:00,agriculture_debate,gmo_benefits,GMO Benefits,2434
Genetic modification threatens biodiversity and creates corporate seed monopolies,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-15 13:15:00-06:00,agriculture_debate,gmo_dangers,GMO Dangers,2435
Local food systems build community resilience and reduce environmental impact,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-08-15 14:45:00-06:00,agriculture_debate,local_food,Local Food,2436
Global food trade prevents famines and allows regional specialization,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-15 15:20:00-06:00,agriculture_debate,global_food_trade,Global Food Trade,2437
Agricultural subsidies distort markets and favor corporate agribusiness,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-15 16:00:00-06:00,agriculture_debate,subsidy_critic,Subsidy Critic,2438
Farm subsidies protect family farmers from market volatility and natural disasters,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-15 17:30:00-06:00,agriculture_debate,subsidy_defender,Protect Farmers,2439
"Food policy should balance production, nutrition, sustainability, and affordability","{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-15 18:15:00-06:00,agriculture_debate,food_policy_balance,Balance Food Policy,2440
Organized religion is the root of most human conflict and oppression!,"{""replies"": 1123, ""retweets"": 2245, ""quotes"": 267, ""likes"": 14567, ""views"": 81400}",2024-08-20 09:30:00-06:00,religion_debate,religion_critic,Religion Critic,2441
"Faith communities provide meaning, purpose, and social support to billions!","{""replies"": 1034, ""retweets"": 2067, ""quotes"": 245, ""likes"": 13456, ""views"": 74800}",2024-08-20 11:00:00-06:00,religion_debate,faith_defender,Faith Defender,2442
Religious freedom includes both freedom to believe and freedom from religion,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-20 12:30:00-06:00,religion_debate,religious_freedom_balance,Religious Freedom,2443
Christianity built Western civilization and its moral foundations,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-20 13:15:00-06:00,religion_debate,christian_civilization,Christian Civilization,2444
Secular humanism provides better moral guidance than ancient religious texts,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-20 14:45:00-06:00,religion_debate,secular_morality,Secular Morality,2445
Religious plurality enriches society through diverse perspectives and traditions,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-20 15:20:00-06:00,religion_debate,religious_plurality,Religious Plurality,2446
Separation of church and state protects both religious freedom and democracy,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-20 16:00:00-06:00,religion_debate,separation_church_state,Separation Church State,2447
Religious values should inform public policy and moral decision-making,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-20 17:30:00-06:00,religion_debate,religious_values_policy,Religious Values Policy,2448
Science and religion can coexist when each stays within appropriate domains,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-20 18:15:00-06:00,religion_debate,science_religion_coexist,Science Religion Coexist,2449
Fundamentalism in any religion threatens peaceful coexistence and human rights,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-20 19:45:00-06:00,religion_debate,fundamentalism_threat,Fundamentalism Threat,2450
Corporate censorship is destroying free speech in America!,"{""replies"": 1245, ""retweets"": 2489, ""quotes"": 289, ""likes"": 16789, ""views"": 92300}",2024-08-25 08:15:00-06:00,free_speech_debate,corporate_censorship,Corporate Censorship,2451
Private companies have the right to set their own community standards!,"{""replies"": 1156, ""retweets"": 2312, ""quotes"": 267, ""likes"": 15234, ""views"": 84600}",2024-08-25 09:45:00-06:00,free_speech_debate,private_company_rights,Private Company Rights,2452
"The First Amendment only restricts government, not private platform moderation","{""replies"": 345, ""retweets"": 678, ""quotes"": 76, ""likes"": 4234, ""views"": 24600}",2024-08-25 10:20:00-06:00,free_speech_debate,first_amendment_limits,First Amendment Limits,2453
Big Tech has monopoly power and should be regulated like public utilities,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-08-25 11:00:00-06:00,free_speech_debate,tech_utility_regulation,Tech Utility Regulation,2454
Free market competition will solve platform censorship better than regulation,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-25 12:30:00-06:00,free_speech_debate,market_competition,Market Competition,2455
Hate speech causes real harm and should not be protected expression,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-25 13:15:00-06:00,free_speech_debate,hate_speech_harm,Hate Speech Harm,2456
Free speech includes offensive speech - who decides what's hateful?,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-25 14:45:00-06:00,free_speech_debate,offensive_speech_protection,Protect Offensive Speech,2457
Misinformation spreads faster than truth and undermines democratic institutions,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-25 15:20:00-06:00,free_speech_debate,misinformation_democracy,Misinformation Democracy,2458
Countering bad speech with more speech works better than censorship,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-25 16:00:00-06:00,free_speech_debate,more_speech,More Speech,2459
Free speech requires both legal protection and cultural commitment to open dialogue,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-08-25 17:30:00-06:00,free_speech_debate,free_speech_culture,Free Speech Culture,2460
Cancel culture is destroying careers and silencing legitimate debate!,"{""replies"": 1367, ""retweets"": 2734, ""quotes"": 323, ""likes"": 18902, ""views"": 104500}",2024-08-30 09:00:00-06:00,cancel_culture_debate,cancel_culture_critic,Cancel Culture Critic,2461
Accountability culture helps marginalized voices challenge systemic oppression!,"{""replies"": 1278, ""retweets"": 2556, ""quotes"": 298, ""likes"": 17234, ""views"": 95600}",2024-08-30 10:30:00-06:00,cancel_culture_debate,accountability_advocate,Accountability Culture,2462
Public shaming mobs lack due process and proportionate responses,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-08-30 11:15:00-06:00,cancel_culture_debate,due_process,Due Process,2463
Consequences for harmful speech protect vulnerable communities from abuse,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-08-30 12:45:00-06:00,cancel_culture_debate,protect_vulnerable,Protect Vulnerable,2464
Cancel culture chills academic freedom and intellectual inquiry,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-08-30 13:20:00-06:00,cancel_culture_debate,academic_freedom,Academic Freedom,2465
Social consequences for bigotry create more inclusive environments,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-08-30 14:00:00-06:00,cancel_culture_debate,inclusive_environments,Inclusive Environments,2466
Context and intent matter when evaluating controversial statements,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-08-30 15:30:00-06:00,cancel_culture_debate,context_intent,Context Intent,2467
Impact matters more than intent when speech causes real harm,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-08-30 16:15:00-06:00,cancel_culture_debate,impact_intent,Impact Over Intent,2468
Forgiveness and redemption should be possible for past mistakes,"{""replies"": 189, ""retweets"": 356, ""quotes"": 41, ""likes"": 2234, ""views"": 13400}",2024-08-30 17:45:00-06:00,cancel_culture_debate,forgiveness_redemption,Forgiveness Redemption,2469
Democratic discourse requires both free expression and respectful dialogue,"{""replies"": 123, ""retweets"": 234, ""quotes"": 27, ""likes"": 1567, ""views"": 9200}",2024-08-30 18:20:00-06:00,cancel_culture_debate,democratic_discourse,Democratic Discourse,2470
Fossil fuel companies are destroying the planet for profit!,"{""replies"": 1456, ""retweets"": 2912, ""quotes"": 345, ""likes"": 20123, ""views"": 111300}",2024-09-01 08:30:00-06:00,energy_debate,fossil_fuel_critic,Fossil Fuel Critic,2471
Energy companies power civilization and drive economic prosperity!,"{""replies"": 1234, ""retweets"": 2467, ""quotes"": 289, ""likes"": 16789, ""views"": 92300}",2024-09-01 10:00:00-06:00,energy_debate,energy_defender,Energy Defender,2472
Energy transition must balance environmental goals with economic reality,"{""replies"": 345, ""retweets"": 678, ""quotes"": 76, ""likes"": 4234, ""views"": 24600}",2024-09-01 11:30:00-06:00,energy_debate,energy_transition_balance,Energy Transition Balance,2473
Renewable energy is now cheaper than fossil fuels in most markets,"{""replies"": 723, ""retweets"": 1445, ""quotes"": 167, ""likes"": 9234, ""views"": 51000}",2024-09-01 12:15:00-06:00,energy_debate,renewable_cheaper,Renewable Cheaper,2474
Renewables are unreliable and require fossil fuel backup power,"{""replies"": 612, ""retweets"": 1234, ""quotes"": 145, ""likes"": 7890, ""views"": 43600}",2024-09-01 13:45:00-06:00,energy_debate,renewable_unreliable,Renewable Unreliable,2475
Battery storage and smart grids can manage renewable energy intermittency,"{""replies"": 378, ""retweets"": 723, ""quotes"": 81, ""likes"": 4567, ""views"": 26300}",2024-09-01 14:20:00-06:00,energy_debate,storage_solutions,Storage Solutions,2476
Natural gas is a clean bridge fuel to a renewable energy future,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-01 15:00:00-06:00,energy_debate,natural_gas_bridge,Natural Gas Bridge,2477
Methane leaks make natural gas worse for climate than coal,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-01 16:30:00-06:00,energy_debate,methane_leaks,Methane Leaks,2478
Energy independence requires diverse domestic sources including fossil fuels,"{""replies"": 289, ""retweets"": 567, ""quotes"": 64, ""likes"": 3567, ""views"": 20600}",2024-09-01 17:15:00-06:00,energy_debate,energy_independence,Energy Independence,2479
Clean energy creates more jobs per dollar invested than fossil fuels,"{""replies"": 156, ""retweets"": 289, ""quotes"": 33, ""likes"": 1789, ""views"": 10500}",2024-09-01 18:45:00-06:00,energy_debate,clean_energy_jobs,Clean Energy Jobs,2480
Government spending is out of control and bankrupting future generations!,"{""replies"": 1189, ""retweets"": 2378, ""quotes"": 278, ""likes"": 15678, ""views"": 86900}",2024-09-05 09:15:00-06:00,fiscal_policy_debate,spending_critic,Spending Critic,2481
Public investment drives economic growth and provides essential services!,"{""replies"": 1067, ""retweets"": 2134, ""quotes"": 245, ""likes"": 14123, ""views"": 78200}",2024-09-05 10:45:00-06:00,fiscal_policy_debate,investment_advocate,Public Investment,2482
Deficit spending during recessions helps stabilize the economy,"{""replies"": 234, ""retweets"": 445, ""quotes"": 49, ""likes"": 2789, ""views"": 16200}",2024-09-05 11:20:00-06:00,fiscal_policy_debate,keynesian_economics,Keynesian Economics,2483
Balanced budgets demonstrate fiscal responsibility and sound governance,"{""replies"": 567, ""retweets"": 1123, ""quotes"": 129, ""likes"": 7234, ""views"": 40100}",2024-09-05 12:00:00-06:00,fiscal_policy_debate,balanced_budget,Balanced Budget,2484
Interest on the national debt is crowding out other government priorities,"{""replies"": 445, ""retweets"": 834, ""quotes"": 91, ""likes"": 5234, ""views"": 29400}",2024-09-05 13:30:00-06:00,fiscal_policy_debate,debt_interest,Debt Interest,2485
